,id,price,city_y,zip,latitude,longitude,neighbourhood,review_scores_rating
8671,11740577,60.0,Los Angeles,90068,34.13116923,-118.35226090000002,,92.0
8672,4127436,199.0,Los Angeles,90066,34.004943100000006,-118.4289827,Mar Vista,
8673,9689359,75.0,Los Angeles,90039,34.10206101,-118.25234909999999,Silver Lake,93.0
8674,2722391,105.0,Los Angeles,90036,34.08220436,-118.35125490000001,Mid-Wilshire,100.0
8675,10265768,100.0,Los Angeles,90014,34.04591655,-118.2515629,Downtown,91.0
8676,2627566,65.0,Los Angeles,90064,34.0391823,-118.43672609999999,Westside,
8677,18008477,450.0,Topanga,90290,34.09906175,-118.6245828,Topanga,95.0
8678,12588712,400.0,Woodland Hills,91364,34.15843879,-118.5786588,Woodland Hills/Warner Center,98.0
8679,16367261,55.0,Los Angeles,90035,34.05869903,-118.3825006,South Robertson,87.0
8680,17507528,125.0,Long Beach,90803,33.76419544,-118.1566087,Long Beach,
8681,18501541,96.0,Los Angeles,90065,34.09047123,-118.2221021,,100.0
8682,16734233,50.0,North Hollywood,91606,34.18478644,-118.39534840000002,North Hollywood,100.0
8683,14199057,125.0,Venice,90291,33.99039585,-118.45704850000001,Venice,80.0
8684,17622881,99.0,Los Angeles,90028,34.09609637,-118.3106832,Hollywood,87.0
8685,7216192,49.0,Los Angeles,90068,34.10779681,-118.33003889999999,,94.0
8686,16189150,169.0,South Pasadena,91030,34.12255727,-118.1576018,South Pasadena,100.0
8687,19366175,488.0,Topanga,90290,34.1154229,-118.6212146,Topanga,100.0
8688,9623557,49.0,Venice,90291,33.98694276,-118.47181509999999,Venice,69.0
8689,20232784,179.0,Los Angeles,90046,34.09881576,-118.36289369999999,Hollywood,94.0
8690,18680725,83.0,Los Angeles,90049,34.05259358,-118.46496090000002,Brentwood,
8691,6108121,199.0,Pasadena,91104,34.16961626,-118.12420800000001,,
8692,7480890,122.0,North Hollywood,91605,34.19382487,-118.39736189999999,North Hollywood,95.0
8693,20407323,251.0,Hermosa Beach,90254,33.86200189,-118.39557649999999,Hermosa Beach,100.0
8694,19903082,110.0,Altadena,91001,34.19251242,-118.14873909999999,Altadena,99.0
8695,14139527,175.0,Pacific Palisades,90272,34.04736,-118.5366522,Pacific Palisades,100.0
8696,18584402,120.0,San Fernando,91340,34.29776083,-118.4340287,,
8697,7115518,70.0,Altadena,91001,34.18207574,-118.14456899999999,,86.0
8698,15913067,90.0,Hermosa Beach,90254,33.85783568,-118.3959899,Hermosa Beach,92.0
8699,11454147,189.0,Los Angeles,90046,34.09131093,-118.34411090000002,West Hollywood,93.0
8700,14536674,57.0,Pomona,91767,34.05965536,-117.74927120000001,,90.0
8701,6466513,155.0,Los Angeles,90026,34.0943169,-118.27652990000001,Silver Lake,98.0
8702,14397396,70.0,Los Angeles,90046,34.09617998,-118.3470374,Hollywood,
8703,1535590,120.0,Topanga,90290,34.11686998,-118.6108213,Topanga,98.0
8704,5875702,175.0,Los Angeles,90066,34.01092834,-118.43673319999999,Mar Vista,100.0
8705,17016159,95.0,Los Angeles,90046,34.09905162,-118.35052730000001,Hollywood,83.0
8706,13001184,65.0,Carson,90746,33.85238513,-118.23587140000002,Carson,98.0
8707,4128337,130.0,Arcadia,91007,34.12725717,-118.06013290000001,,
8708,16429385,249.0,Studio City,91604,34.14245436,-118.36788349999999,Studio City,
8709,21013257,750.0,Los Angeles,90019,34.05054239,-118.32892209999999,Mid-Wilshire,
8710,14556936,84.0,Los Angeles,90026,34.08237117,-118.2580293,Echo Park,96.0
8711,3106872,229.0,Los Angeles,90036,34.06958243,-118.3536922,Mid-Wilshire,96.0
8712,10117803,50.0,Los Angeles,90066,33.99185615,-118.4248889,Del Rey,93.0
8713,15603970,107.0,Los Angeles,90019,34.052124400000004,-118.3298753,Mid-Wilshire,98.0
8714,15455457,75.0,Los Angeles,90016,34.02932425,-118.3496547,South LA,100.0
8715,17304702,99.0,Los Angeles,90019,34.05403178,-118.32193390000002,Mid-Wilshire,90.0
8716,13651703,80.0,Mission Hills,91345,34.27521488,-118.45950890000002,Mission Hills,
8717,11969526,79.0,Altadena,91001,34.19737746,-118.13670379999999,Altadena,96.0
8718,3120545,146.0,Los Angeles,90048,34.06704191,-118.37697630000001,Beverly Hills,100.0
8719,14454364,65.0,Los Angeles,90005,34.05956284,-118.3176561,Mid-Wilshire,95.0
8720,15938442,239.0,Los Angeles,90065,34.11411821,-118.2276622,Glassell Park,95.0
8721,6912869,110.0,Los Angeles,90046,34.09389239,-118.36557020000001,West Hollywood,100.0
8722,18093760,800.0,Los Angeles,90021,34.0398294,-118.24469669999999,Skid Row,
8723,8612964,300.0,Rancho Palos Verdes,90275,33.76713167,-118.3175803,Rancho Palos Verdes,100.0
8724,16025035,90.0,North Hollywood,91601,34.15905427,-118.375252,North Hollywood,
8725,15953144,85.0,Los Angeles,90039,34.09758032,-118.24907979999999,Echo Park,95.0
8726,12412900,80.0,Los Angeles,90066,33.99888942,-118.42459790000001,Mar Vista,
8727,11667455,185.0,Los Angeles,90031,34.07944797,-118.20984270000001,,
8728,6004786,295.0,Beverly Hills,90210,34.08703793,-118.3972595,Beverly Hills,100.0
8729,5200722,100.0,Van Nuys,91405,34.20751305,-118.449242,,
8730,20421010,130.0,Santa Monica,90405,34.00564109,-118.4880963,Santa Monica,86.0
8731,6348770,200.0,Long Beach,90803,33.74939244,-118.12273700000001,Long Beach,
8732,9039453,85.0,North Hollywood,91601,34.16934773,-118.37129350000001,North Hollywood,60.0
8733,14539326,50.0,West Covina,91791,34.05888653,-117.9068423,West Covina,70.0
8734,15107136,100.0,San Gabriel,91776,34.08299298,-118.09053929999999,San Gabriel,97.0
8735,33399,140.0,Los Angeles,90026,34.0828446,-118.2703419,,99.0
8736,17298939,175.0,Canoga Park,91304,34.21438545,-118.6253855,West Hills,90.0
8737,10118974,20.0,Los Angeles,90057,34.06478035,-118.2840896,,94.0
8738,9595863,224.0,Los Angeles,90048,34.07641684,-118.3777044,West Hollywood,97.0
8739,12834989,85.0,Long Beach,90808,33.84227513,-118.1380301,Long Beach,92.0
8740,8432166,95.0,North Hollywood,91601,34.16031409,-118.37598429999998,North Hollywood,
8741,16282429,150.0,Los Angeles,90049,34.04835929,-118.4675548,Brentwood,
8742,8863296,40.0,Los Angeles,90027,34.09932742,-118.3074199,East Hollywood,90.0
8743,17223981,195.0,Santa Monica,90401,34.01356731,-118.49538670000001,Santa Monica,90.0
8744,16377873,435.0,Altadena,91001,34.18556222,-118.15407379999999,Altadena,99.0
8745,19190313,50.0,Los Angeles,90039,34.10209179,-118.2567793,Silver Lake,97.0
8746,9489316,125.0,Los Angeles,90035,34.04754695,-118.3876506,South Robertson,97.0
8747,13063236,144.0,Los Angeles,90046,34.09824874,-118.34648329999999,Hollywood,90.0
8748,14536985,90.0,Los Angeles,90020,34.06726303,-118.2962577,Mid-Wilshire,89.0
8749,6965048,73.0,Los Angeles,90028,34.09795208,-118.330739,Hollywood,100.0
8750,15704170,129.0,Los Angeles,90065,34.08630857,-118.2223127,Cypress Park,95.0
8751,17097022,115.0,Los Angeles,90019,34.04433968,-118.32008119999999,Mid-City,87.0
8752,18060123,205.0,Venice,90291,33.99911338,-118.45434180000001,Venice,
8753,1231519,110.0,Azusa,91702,34.13850778,-117.89743759999999,,
8754,18511051,43.0,North Hollywood,91601,34.17969721,-118.3616125,,100.0
8755,17110553,103.0,Los Angeles,90048,34.06542644,-118.3644002,Mid-Wilshire,100.0
8756,16423627,100.0,Los Angeles,90004,34.07838205,-118.3174207,Mid-Wilshire,93.0
8757,11947606,350.0,Los Angeles,90068,34.11474573,-118.3168648,Hollywood Hills,91.0
8758,18094438,24.0,Los Angeles,90019,34.05210136,-118.3181996,,74.0
8759,5141379,89.0,Los Angeles,90028,34.10503848,-118.3311865,Hollywood,
8760,3199871,89.0,Venice,90291,33.98875992,-118.45636640000001,Venice,99.0
8761,8814039,107.0,Los Angeles,90026,34.08425503,-118.2529263,Echo Park,99.0
8762,12953567,95.0,Sherman Oaks,91423,34.14995517,-118.4392187,Sherman Oaks,
8763,4089102,169.0,Santa Monica,90403,34.02612486,-118.49260929999998,Santa Monica,86.0
8764,16451397,35.0,Los Angeles,90042,34.10857431,-118.18782820000001,Highland Park,
8765,12056684,119.0,Los Angeles,90029,34.08603154,-118.3099683,Hollywood,
8766,16506754,116.0,Los Angeles,90048,34.08050362,-118.3656485,Mid-Wilshire,93.0
8767,3318745,199.0,Panorama City,91402,34.2253296,-118.43693540000001,Panorama City,
8768,10059532,39.0,Los Angeles,90028,34.09563159,-118.3425696,Hollywood,99.0
8769,6937897,71.0,Los Angeles,90046,34.10259838,-118.35548030000001,Hollywood Hills,99.0
8770,8774687,51.0,Los Angeles,90007,34.03289685,-118.2878862,West Adams,90.0
8771,4025357,29.0,Inglewood,90302,33.97046402,-118.3501443,Inglewood,
8772,11421994,45.0,Rowland Heights,91748,33.97907274,-117.8870002,,100.0
8773,17140780,195.0,Los Angeles,90046,34.09682821,-118.3635871,West Hollywood,96.0
8774,12201796,85.0,Burbank,91501,34.19062114,-118.30976240000001,Burbank,96.0
8775,10565024,200.0,Altadena,91001,34.21295591,-118.16143390000002,Altadena,100.0
8776,18373434,165.0,North Hollywood,91601,34.15997236,-118.3690543,North Hollywood,98.0
8777,1557220,320.0,Los Angeles,90065,34.10990472,-118.2188511,Mount Washington,96.0
8778,9767864,85.0,Sherman Oaks,91423,34.16601488,-118.42199579999999,,97.0
8779,18911893,75.0,Sherman Oaks,91423,34.1477833,-118.4431034,Sherman Oaks,100.0
8780,14141318,400.0,Marina Del Rey,90292,33.98721741,-118.4536506,Venice,95.0
8781,8776339,60.0,Los Angeles,90026,34.07578011,-118.25281799999999,Echo Park,94.0
8782,17794248,229.0,Los Angeles,90036,34.06758866,-118.35627620000001,Mid-Wilshire,95.0
8783,18275409,795.0,Los Angeles,90046,34.11927063,-118.3832949,Laurel Canyon,100.0
8784,10789497,230.0,Los Angeles,90046,34.10774494,-118.38619369999999,Laurel Canyon,99.0
8785,12544839,349.0,Santa Monica,90401,34.02090406,-118.4919263,Santa Monica,100.0
8786,10067075,225.0,Los Angeles,90046,34.08887988,-118.3679916,West Hollywood,96.0
8787,16352082,73.0,Burbank,91501,34.19056309,-118.3059342,Burbank,95.0
8788,15721197,300.0,South Pasadena,91030,34.11077893,-118.1643956,South Pasadena,
8789,11084143,38.0,Los Angeles,90036,34.06542182,-118.34809890000001,Mid-Wilshire,94.0
8790,3946395,185.0,Los Angeles,90048,34.06726219,-118.36377879999999,Mid-Wilshire,
8791,13182297,60.0,Los Angeles,90034,34.023607500000004,-118.4249672,Mar Vista,100.0
8792,10853313,28.0,Long Beach,90807,33.81489943,-118.18998020000001,,100.0
8793,10185611,89.0,Los Angeles,90038,34.09369395,-118.31364450000001,Hollywood,
8794,3281853,98.0,Los Angeles,90041,34.13965998,-118.1919618,Eagle Rock,97.0
8795,10186747,150.0,Los Angeles,90029,34.09166826,-118.3044443,East Hollywood,90.0
8796,4737999,100.0,Torrance,90501,33.84124115,-118.30803359999999,,90.0
8797,7350931,135.0,Palos Verdes Peninsula,90274,33.76967997,-118.32869040000001,Rolling Hills Estates,96.0
8798,6974923,225.0,Los Angeles,90068,34.11082179,-118.32633529999998,Hollywood Hills,100.0
8799,7214920,175.0,Malibu,90265,34.03344022,-118.7386727,Malibu,80.0
8800,11303678,65.0,Rowland Heights,91748,33.97140223,-117.913321,,
8801,8456014,50.0,Los Angeles,90064,34.04816691,-118.4261953,,93.0
8802,519796,80.0,Los Angeles,90017,34.04453106,-118.25769809999998,Downtown,93.0
8803,9446716,16.0,Los Angeles,90007,34.02858313,-118.28744520000001,,
8804,12846229,27.0,Inglewood,90302,33.97175115,-118.35008140000001,Inglewood,80.0
8805,3111416,40.0,Los Angeles,90026,34.06584222,-118.2599419,Echo Park,96.0
8806,16428816,75.0,Playa Del Rey,90293,33.95332647,-118.43805159999998,Westchester/Playa Del Rey,93.0
8807,6317778,215.0,Los Angeles,90049,34.04826397,-118.46445959999998,,97.0
8808,19188643,160.0,Los Angeles,90038,34.09169239,-118.31839509999999,Hollywood,95.0
8809,11265368,70.0,Los Angeles,90016,34.03726825,-118.3406446,Mid-City,100.0
8810,20282569,340.0,Los Angeles,90031,34.06937139,-118.2222656,Lincoln Heights,100.0
8811,16087364,70.0,Van Nuys,91401,34.18280796,-118.4341295,Valley Glen,30.0
8812,6796994,51.0,Los Angeles,90036,34.06589408,-118.3478973,Mid-Wilshire,90.0
8813,5571262,75.0,Los Angeles,90019,34.04702715,-118.3596023,Mid-City,90.0
8814,9476759,225.0,Los Angeles,90014,34.04287844,-118.25412990000001,,100.0
8815,16052484,70.0,Los Angeles,90048,34.08180561,-118.3764311,West Hollywood,100.0
8816,2903204,220.0,Los Angeles,90013,34.04756037,-118.2495666,Downtown,100.0
8817,6673960,70.0,North Hollywood,91606,34.19151865,-118.39954469999999,North Hollywood,98.0
8818,15567766,100.0,Sherman Oaks,91403,34.16428443,-118.4529692,Sherman Oaks,95.0
8819,9956933,170.0,West Hollywood,90069,34.09185952,-118.37228640000001,West Hollywood,100.0
8820,18762619,65.0,Torrance,90504,33.86534272,-118.3517081,,95.0
8821,3891093,700.0,Los Angeles,90029,34.08620647,-118.3096633,,
8822,6764833,65.0,Altadena,91001,34.18225538,-118.1393774,Altadena,100.0
8823,17357072,70.0,Los Angeles,90006,34.04833345,-118.28336740000002,Westlake,93.0
8824,17639637,121.0,Los Angeles,90046,34.09775356,-118.354272,,90.0
8825,19036702,74.0,Reseda,91335,34.20017142,-118.53780549999999,Reseda,70.0
8826,16443296,89.0,Glendale,91202,34.16938259,-118.2738898,Glendale,97.0
8827,14948410,250.0,Los Angeles,90039,34.09798039,-118.2541496,Silver Lake,99.0
8828,17680468,199.0,Marina Del Rey,90292,33.97962948,-118.46184620000001,Marina Del Rey,97.0
8829,16323837,50.0,Los Angeles,90034,34.02399199,-118.40264270000002,Palms,
8830,11299824,400.0,Calabasas,91302,34.16662692,-118.70116740000002,,
8831,10033879,195.0,Venice,90291,33.99827734,-118.47729129999999,Venice,
8832,15052895,15.0,Los Angeles,90006,34.0549861,-118.28804699999999,Westlake,88.0
8833,15657331,49.0,Alhambra,91801,34.08092606,-118.1167142,Alhambra,100.0
8834,10431444,199.0,Los Angeles,90036,34.06355063,-118.3508038,,93.0
8835,14181648,225.0,Long Beach,90802,33.76665286,-118.1875699,Long Beach,
8836,6702276,99.0,Los Angeles,90039,34.09592587,-118.2753781,Silver Lake,99.0
8837,19674542,65.0,Carson,90745,33.8290177,-118.25367469999999,Carson,95.0
8838,3776421,125.0,Culver City,90232,34.01642381,-118.4066629,Culver City,98.0
8839,1099244,135.0,Los Angeles,90014,34.04819448,-118.25595320000001,Downtown,90.0
8840,3857180,200.0,Arcadia,91006,34.14403049,-118.0512472,Arcadia,100.0
8841,801260,70.0,Los Angeles,90036,34.06999136,-118.35623700000001,,100.0
8842,19925248,60.0,Culver City,90230,33.99480014,-118.41446609999998,Del Rey,100.0
8843,12196647,150.0,Los Angeles,90008,34.00977965,-118.3408146,Baldwin Hills,
8844,6452132,150.0,Bellflower,90706,33.87973677,-118.14662369999999,,
8845,15665469,130.0,Santa Monica,90404,34.02911481,-118.46161370000002,Santa Monica,97.0
8846,12409419,260.0,Long Beach,90803,33.75791291,-118.1378491,Long Beach,86.0
8847,14784440,70.0,Los Angeles,90008,34.00943154,-118.3199338,South LA,99.0
8848,6397867,105.0,Monterey Park,91754,34.07005002,-118.1339916,,97.0
8849,5114347,99.0,Los Angeles,90014,34.04424281,-118.25236149999999,,96.0
8850,18296778,40.0,Rowland Heights,91748,33.98645015,-117.8933513,,
8851,361703,135.0,Santa Clarita,91390,34.51374497,-118.35712849999999,,99.0
8852,18475792,68.0,North Hollywood,91606,34.17930004,-118.40488710000001,Valley Glen,100.0
8853,15983203,80.0,Los Angeles,90031,34.09533922,-118.20098829999999,Montecito Heights,
8854,14266442,35.0,Los Angeles,90036,34.06487873,-118.34609920000001,Mid-Wilshire,96.0
8855,9750618,180.0,Los Angeles,90046,34.09131745,-118.34415770000001,West Hollywood,
8856,15521939,59.0,Los Angeles,90045,33.95960136,-118.39883880000001,,97.0
8857,7893820,94.0,Los Angeles,90068,34.12090705,-118.34974199999999,,97.0
8858,16929810,65.0,Los Angeles,90026,34.08075451,-118.27697179999998,Silver Lake,
8859,18460756,120.0,Burbank,91501,34.19464422,-118.2930601,Burbank,99.0
8860,12543169,43.0,Los Angeles,90005,34.05719725,-118.3071759,Mid-Wilshire,100.0
8861,5617409,79.0,Glendale,91202,34.17573681,-118.2650034,Glendale,
8862,16087679,39.0,Norwalk,90650,33.89343573,-118.0611054,,99.0
8863,12795427,60.0,Los Angeles,90046,34.1008145,-118.3454732,,96.0
8864,17652643,133.0,Los Angeles,90048,34.06537291,-118.36685779999999,Mid-Wilshire,97.0
8865,16860045,140.0,Venice,90291,33.98308621,-118.4695365,Venice,100.0
8866,16813292,44.0,Los Angeles,90064,34.02601729999999,-118.43443090000001,,60.0
8867,14106050,249.0,Sherman Oaks,91423,34.15701723,-118.4204352,Sherman Oaks,100.0
8868,13113064,548.0,Lancaster,93536,34.65342898,-118.2568384,,60.0
8869,9841191,175.0,Venice,90291,33.98857532,-118.4623503,Venice,100.0
8870,10617957,300.0,Venice,90291,34.00353625,-118.4615264,,98.0
8871,20277286,185.0,Los Angeles,90024,34.05381743,-118.43175009999999,Westwood,
8872,16437118,300.0,Los Angeles,90028,34.09951314,-118.34377169999999,Hollywood,100.0
8873,13686775,79.0,Los Angeles,90028,34.10185852,-118.31584540000001,Hollywood,97.0
8874,18753406,55.0,Los Angeles,90007,34.02714287,-118.29111759999999,West Adams,
8875,8751750,599.0,Los Angeles,90046,34.10248803,-118.3648788,Hollywood Hills,98.0
8876,14127595,242.0,Los Angeles,90025,34.04810857,-118.4608777,,92.0
8877,10788926,70.0,Burbank,91505,34.18281041,-118.3527738,Burbank,98.0
8878,11506034,135.0,Glendale,91208,34.17085405,-118.2260716,,98.0
8879,9401601,230.0,Long Beach,90807,33.82566465,-118.1944402,Long Beach,100.0
8880,17464358,90.0,Tarzana,91356,34.1593371,-118.5471358,Tarzana,95.0
8881,8953089,79.0,Inglewood,90301,33.94730172,-118.35714579999998,,
8882,18343148,25.0,Whittier,90605,33.9355694,-118.0409034,,
8883,13947346,199.0,Los Angeles,90028,34.095144700000006,-118.3327537,Hollywood,100.0
8884,12973363,225.0,Venice,90291,33.99245169,-118.45923390000002,Venice,80.0
8885,17077760,199.0,Los Angeles,90012,34.05947982,-118.2480889,,97.0
8886,6935871,39.0,San Gabriel,91776,34.07967574,-118.0989588,,93.0
8887,18088349,55.0,Los Angeles,90026,34.07513415,-118.263023,Echo Park,
8888,13697125,62.0,Los Angeles,90036,34.06888448,-118.35056029999998,,100.0
8889,4463452,142.0,Los Angeles,90031,34.07923918,-118.2127251,Lincoln Heights,95.0
8890,15096401,73.0,Los Angeles,90027,34.10273675,-118.3055405,Hollywood,
8891,10043106,80.0,Los Angeles,90027,34.10398305,-118.27392920000001,Los Feliz,
8892,17544252,174.0,Los Angeles,90048,34.06658668,-118.37014679999999,Mid-Wilshire,100.0
8893,8559784,260.0,Arcadia,91006,34.13002695,-118.0304187,Arcadia,100.0
8894,4343926,225.0,Los Angeles,90046,34.09855316,-118.3463051,Hollywood,100.0
8895,13928461,130.0,Los Angeles,90026,34.09434197,-118.2773875,Silver Lake,95.0
8896,18292016,65.0,Long Beach,90808,33.81743462,-118.1214531,Long Beach,98.0
8897,19801605,80.0,Los Angeles,90048,34.07369485,-118.38401470000001,West Hollywood,86.0
8898,757797,55.0,Los Angeles,90019,34.04247324,-118.3157753,Mid-City,98.0
8899,15797268,38.0,Monterey Park,91754,34.06429101,-118.15345020000001,,93.0
8900,5606066,475.0,Los Angeles,90038,34.091223,-118.33938909999998,Hollywood,95.0
8901,17420295,70.0,Los Angeles,90046,34.08923498,-118.36520520000002,West Hollywood,96.0
8902,17546833,55.0,Winnetka,91306,34.18987143,-118.57211310000001,Winnetka,
8903,16484636,1199.99,Los Angeles,90048,34.08027384,-118.36913729999999,,
8904,8234510,295.0,El Segundo,90245,33.92955191,-118.4139933,El Segundo,80.0
8905,5491083,95.0,Long Beach,90803,33.7595461,-118.1405821,,92.0
8906,20482284,50.0,Winnetka,91306,34.19925234,-118.57328500000001,Winnetka,100.0
8907,18180752,95.0,Glendale,91203,34.15447247,-118.270982,Glendale,
8908,6881079,395.0,Santa Clarita,91390,34.46473137,-118.5274254,,100.0
8909,4489920,115.0,Santa Monica,90401,34.01666022,-118.49430320000002,Santa Monica,100.0
8910,16615650,275.0,Diamond Bar,91765,34.01553577,-117.78906880000001,,
8911,16665977,38.0,Rowland Heights,91748,33.97635038,-117.8892271,,100.0
8912,15603933,88.0,Hawthorne,90250,33.89722635,-118.37730819999999,,
8913,9753012,160.0,Los Angeles,90024,34.05796173,-118.4255913,Westwood,96.0
8914,15024783,60.0,Los Angeles,90034,34.01558582,-118.415369,,85.0
8915,553648,65.0,Los Angeles,90028,34.10200168,-118.31186029999999,Hollywood,98.0
8916,5619670,225.0,Santa Monica,90403,34.03602316,-118.48171409999998,Santa Monica,95.0
8917,3943135,279.0,Los Angeles,90042,34.13064654,-118.1661905,Pasadena,96.0
8918,3689544,300.0,Los Angeles,90036,34.06896289,-118.35668999999999,,
8919,6902147,129.0,Los Angeles,90017,34.05149558,-118.2620968,Westlake,
8920,17190525,75.0,North Hollywood,91601,34.17410064,-118.3868655,North Hollywood,
8921,15469689,55.0,Torrance,90504,33.87503761,-118.32518859999999,Torrance,98.0
8922,11046034,80.0,Los Angeles,90046,34.08567668,-118.34619679999999,West Hollywood,90.0
8923,16228904,99.0,Los Angeles,90046,34.0865558,-118.3612326,West Hollywood,100.0
8924,14219085,220.0,Los Angeles,90066,33.98072643,-118.4149294,Del Rey,100.0
8925,11625317,72.0,Venice,90291,33.99651435,-118.4782199,Venice,100.0
8926,4118529,80.0,Los Angeles,90066,33.998219399999996,-118.43500149999998,Mar Vista,
8927,11888451,69.0,Los Angeles,90025,34.04528618,-118.46281670000002,,96.0
8928,15973571,100.0,Los Angeles,90020,34.0639787,-118.30388290000002,,
8929,5692492,395.0,Long Beach,90805,33.85812877,-118.1828483,Long Beach,
8930,2909461,199.0,Beverly Hills,90210,34.10447773,-118.41901370000001,Bel Air/Beverly Crest,89.0
8931,7086310,200.0,Los Angeles,90046,34.10111218,-118.35856319999999,Hollywood,100.0
8932,11320246,99.0,Los Angeles,90025,34.04866577,-118.4617466,West Los Angeles,
8933,9075545,170.0,Santa Monica,90403,34.02707769,-118.49356259999999,,77.0
8934,9088488,518.0,Los Angeles,90068,34.11840787,-118.3148354,Hollywood Hills,100.0
8935,10076477,75.0,Los Angeles,90008,34.00616057,-118.3519568,Baldwin Hills,
8936,16912592,40.0,Hacienda Heights,91745,33.97695407,-117.9629727,,
8937,1728339,60.0,Los Angeles,90046,34.09581756,-118.3661223,West Hollywood,98.0
8938,16947311,89.0,Van Nuys,91401,34.17653209,-118.4475064,Van Nuys,
8939,16691594,135.0,Valencia,91355,34.404089,-118.55219540000002,,100.0
8940,5128233,70.0,Los Angeles,90063,34.05069206,-118.1818785,,95.0
8941,8515356,127.0,Los Angeles,90024,34.05180625,-118.4427288,Westwood,100.0
8942,13688676,60.0,Los Angeles,90025,34.04004901,-118.4691145,West Los Angeles,100.0
8943,16961197,120.0,Los Angeles,90048,34.0752426,-118.3881585,West Hollywood,
8944,7512116,85.0,Encino,91316,34.15304629,-118.5213072,Encino,70.0
8945,9334840,33.0,Los Angeles,90019,34.0465097,-118.3130123,Mid-City,
8946,9063376,32.0,Rowland Heights,91748,33.97715265,-117.9035678,,82.0
8947,5882394,150.0,North Hollywood,91601,34.16019559,-118.3577646,Toluca Lake,
8948,15708247,93.0,Playa Del Rey,90293,33.95630285,-118.44100390000001,Westchester/Playa Del Rey,98.0
8949,9438353,200.0,Tarzana,91356,34.1790409,-118.5447988,Tarzana,
8950,10984190,95.0,Valley Village,91607,34.17060912,-118.40161270000002,Valley Village,84.0
8951,20466247,97.0,Los Angeles,90045,33.97643728,-118.3822295,Westchester/Playa Del Rey,97.0
8952,4624521,350.0,Los Angeles,90012,34.0629001,-118.2449273,,
8953,7002915,500.0,Sherman Oaks,91423,34.13543179,-118.4487271,Sherman Oaks,100.0
8954,821036,600.0,Los Angeles,90046,34.09069259,-118.3619699,West Hollywood,
8955,1018606,250.0,Los Angeles,90013,34.04508114,-118.24912990000001,Downtown,99.0
8956,467839,78.0,Los Angeles,90038,34.09479893,-118.33602579999999,,98.0
8957,9461837,75.0,Granada Hills,91344,34.26279951,-118.51126799999999,,91.0
8958,5232527,70.0,Los Angeles,90039,34.10294215,-118.27264009999999,Silver Lake,100.0
8959,14711141,147.0,Beverly Hills,90212,34.06440612,-118.3922987,Beverly Hills,97.0
8960,3874726,15.0,Los Angeles,90006,34.04304874,-118.2882841,Mid-City,88.0
8961,15181071,175.0,West Hollywood,90069,34.08351928,-118.37339009999998,West Hollywood,97.0
8962,8000043,129.0,Los Angeles,90036,34.06162792,-118.3460601,Mid-Wilshire,99.0
8963,15059368,60.0,North Hollywood,91602,34.15413216,-118.36997849999999,North Hollywood,
8964,9960247,325.0,Venice,90291,33.98523837,-118.4713138,Venice,97.0
8965,19468444,100.0,Los Angeles,90036,34.060012,-118.3498263,Mid-Wilshire,99.0
8966,2109817,79.0,Los Angeles,90046,34.084391499999995,-118.3595814,West Hollywood,100.0
8967,8656682,110.0,Los Angeles,90068,34.11570975,-118.3202527,,
8968,19749448,60.0,Los Angeles,90004,34.07372245,-118.2854004,Mid-Wilshire,100.0
8969,4206061,95.0,Los Angeles,90031,34.06694624,-118.21747759999998,Lincoln Heights,88.0
8970,13115105,45.0,Los Angeles,90006,34.04839683,-118.30951709999998,Mid-Wilshire,82.0
8971,14744400,50.0,Rowland Heights,91748,33.96000445,-117.9031097,,100.0
8972,9239512,285.0,Los Angeles,90026,34.07979862,-118.2652906,Echo Park,93.0
8973,20151381,147.0,West Hollywood,90069,34.09306354,-118.3738288,West Hollywood,92.0
8974,20623171,86.0,Los Angeles,90025,34.04065893,-118.4516789,,93.0
8975,6589338,65.0,Los Angeles,90066,33.98848255,-118.42032009999998,Del Rey,92.0
8976,18331097,349.0,Rosemead,91770,34.06446932,-118.1034588,Rosemead,93.0
8977,2798599,68.0,Los Angeles,90027,34.10416315,-118.30497369999999,,87.0
8978,10861166,95.0,Los Angeles,90026,34.09328639,-118.27453909999998,Silver Lake,90.0
8979,8807842,99.0,Los Angeles,90068,34.13618268,-118.36381659999999,Cahuenga Pass,97.0
8980,7204489,254.0,Los Angeles,90068,34.10830683,-118.32749240000001,Hollywood Hills,100.0
8981,19623349,225.0,Venice,90291,33.99173333,-118.4759983,Venice,90.0
8982,4109246,599.0,Long Beach,90802,33.77161541,-118.1944926,Long Beach,
8983,3102310,110.0,Los Angeles,90015,34.04183743,-118.2672783,Downtown,93.0
8984,862890,40.0,Granada Hills,91344,34.28555076,-118.4961747,Granada Hills North,
8985,5277117,185.0,Los Angeles,90026,34.072793299999994,-118.27133219999999,Echo Park,100.0
8986,1115394,129.0,Santa Monica,90401,34.01897173,-118.4923757,Santa Monica,98.0
8987,4581788,400.0,Redondo Beach,90277,33.84493063,-118.3865342,Redondo Beach,
8988,3302730,79.0,Los Angeles,90006,34.05582663,-118.30564469999999,Mid-Wilshire,97.0
8989,9275244,226.0,Los Angeles,90028,34.10421438,-118.33936090000002,Hollywood,95.0
8990,19490255,650.0,Playa Del Rey,90293,33.95525691,-118.4500064,Westchester/Playa Del Rey,96.0
8991,15483216,45.0,Los Angeles,90016,34.03949796,-118.3661101,Mid-City,
